nome,nome,votos
ADEIR THEOFILO APOLINÁRIO,ADEIR THEOFILO APOLINÁRIO,3414.9999999999986
ALEXANDRE LUZIO DA SILVA,ALEXANDRE LUZIO DA SILVA,0.0
ALMIR NAPOLEAO,ALMIR NAPOLEAO,3132.9999999999977
ANDERSON SILVA DE SOUSA,ANDERSON SILVA DE SOUSA,1260.0000000000005
CELIO DE JESUS DOS SANTOS,CELIO DE JESUS DOS SANTOS,2134.000000000001
CELSO ALVES DA COSTA,CELSO ALVES DA COSTA,6509.999999999998
EDIVALDO BANDEIRA DE LIMA,EDIVALDO BANDEIRA DE LIMA,1492.0
EDSON DA SILVA MOTA,EDSON DA SILVA MOTA,0.0
EDUARDO BATISTA NEIVA,EDUARDO BATISTA NEIVA,2954.9999999999995
EDUARDO DA SILVA CORTES,EDUARDO DA SILVA CORTES,599.0
ENALDO MOREIRA PINTO,ENALDO MOREIRA PINTO,1434.9999999999998
JADEILSON RAFAEL DO NASCIMENTO,JADEILSON RAFAEL DO NASCIMENTO,0.0
JORGE VIEIRA DE ANDRADE,JORGE VIEIRA DE ANDRADE,1538.9999999999995
JOSE MAURO PARREIRAS FRANÇA,JOSE MAURO PARREIRAS FRANÇA,253.99999999999991
JOSE ZAIB ANTONIO,JOSE ZAIB ANTONIO,401.99999999999983
JULIO CESAR MOREIRA DAFLON,JULIO CESAR MOREIRA DAFLON,3767.999999999998
LOURIVAL GOMES DE ALMEIDA,LOURIVAL GOMES DE ALMEIDA,16807.000000000007
LUIZ BHAJANO HONORATO GOMES,LUIZ BHAJANO HONORATO GOMES,1451.9999999999993
MARCELO RIBEIRO,MARCELO RIBEIRO,7983.9999999999945
MARCUS TOSTES DIAS,MARCUS TOSTES DIAS,2597.0000000000005
MARIA LOURENÇO BRITO DE SOUZA,MARIA LOURENÇO BRITO DE SOUZA,816.0000000000001
MICHAEL ALVES DOS SANTOS,MICHAEL ALVES DOS SANTOS,344.00000000000017
MURILO AMORIM GUERRA,MURILO AMORIM GUERRA,652.0
ROZÂNIA MARIA DA SILVA,ROZÂNIA MARIA DA SILVA,778.0
SILECIO CARPI JUNIOR,SILECIO CARPI JUNIOR,3328.999999999998
ADEMILTON MOREIRA ATANAZIO,ADEMILTON MOREIRA ATANAZIO,1334.9999999999995
ALEVIRTE TAVARES DE OLIVEIRA,ALEVIRTE TAVARES DE OLIVEIRA,839.0
ALEXANDRE DAMIÃO GARRIDO GLANTTINE,ALEXANDRE DAMIÃO GARRIDO GLANTTINE,1592.0000000000005
ALFREDO GONÇALVES RODRIGUES DE MIRANDA,ALFREDO GONÇALVES RODRIGUES DE MIRANDA,403.00000000000017
VALTER CAMARGO,VALTER CAMARGO,234.0
VANDERSON DORBAÇÃO COELHO,VANDERSON DORBAÇÃO COELHO,1036.9999999999998
ALINE DA GAMA CERQUEDA TORRES,ALINE DA GAMA CERQUEDA TORRES,541.0000000000001
CRISTIANO APOLINÁRIO LOPES,CRISTIANO APOLINÁRIO LOPES,266.99999999999994
MARTA FERNANDES GONÇALVES,MARTA FERNANDES GONÇALVES,350.9999999999999
ROBERTO TEIXEIRA,ROBERTO TEIXEIRA,10994.000000000002
CATARINA AMORIM MOREIRA E SILVA,CATARINA AMORIM MOREIRA E SILVA,510.99999999999994
GABRIELA PACHECO CORRÊA BOMFIM,GABRIELA PACHECO CORRÊA BOMFIM,266.99999999999994
ALESSANDRA FAES MARTINS ABREU,ALESSANDRA FAES MARTINS ABREU,3030.0
ALTAMIR VILELA FERREIRA,ALTAMIR VILELA FERREIRA,1748.9999999999995
ANTONIO CARLOS RITA PEREIRA,ANTONIO CARLOS RITA PEREIRA,3149.9999999999977
BARBARA DANIELA JACQUES RODRIGUES,BARBARA DANIELA JACQUES RODRIGUES,62.99999999999998
CARLOS ALBERTO LOPES,CARLOS ALBERTO LOPES,4872.000000000001
CARLOS MADUREIRA ANTONIO,CARLOS MADUREIRA ANTONIO,10311.00000000001
CELSO HENRIQUE COSTA GONCALVES,CELSO HENRIQUE COSTA GONCALVES,562.0000000000001
DIVANETE DOMINGOS NEVES,DIVANETE DOMINGOS NEVES,297.00000000000006
ESTER DA COSTA SOUZA,ESTER DA COSTA SOUZA,321.00000000000006
GICIA CARNEIRO BACELAR,GICIA CARNEIRO BACELAR,349.9999999999999
JOCIMAR PEREIRA DO NASCIMENTO,JOCIMAR PEREIRA DO NASCIMENTO,1913.9999999999995
JOSE BONIFACIO BEZERRA JUNIOR,JOSE BONIFACIO BEZERRA JUNIOR,2780.0000000000005
JOSE RENATO FERREIRA DOS SANTOS,JOSE RENATO FERREIRA DOS SANTOS,3422.0000000000014
JOSEMAR LUCAS FERREIRA PADILHA,JOSEMAR LUCAS FERREIRA PADILHA,9321.999999999993
LINCOLN MAGALHAES DA SILVA,LINCOLN MAGALHAES DA SILVA,1412.9999999999993
LUCIANA VIANA CASTILHO,LUCIANA VIANA CASTILHO,26.0
MARCIA CRISTINA DA SILVA LOUREIRO,MARCIA CRISTINA DA SILVA LOUREIRO,100.99999999999996
MITSE CARLA PEREIRA LEITE COLARES,MITSE CARLA PEREIRA LEITE COLARES,219.99999999999991
MOACYR WANDERLEY AGOSTINHO,MOACYR WANDERLEY AGOSTINHO,193.00000000000003
PAULO CESAR BARBOZA DOS SANTOS,PAULO CESAR BARBOZA DOS SANTOS,1689.0000000000005
REINALDO MORAIS MENDONÇA JUNIOR,REINALDO MORAIS MENDONÇA JUNIOR,1359.9999999999998
ROBERTO CARLOS CIZA DA COSTA,ROBERTO CARLOS CIZA DA COSTA,550.0000000000002
RUBENS ROCHA DE ANDRADE,RUBENS ROCHA DE ANDRADE,2290.999999999999
SILVANO LOPES DOS SANTOS,SILVANO LOPES DOS SANTOS,791.0000000000001
SONIA CRISTINA PORTELLA DE SANTO ANTONIO,SONIA CRISTINA PORTELLA DE SANTO ANTONIO,230.99999999999997
WILLIAM SILVANO MACIEL DE OLIVEIRA,WILLIAM SILVANO MACIEL DE OLIVEIRA,1473.9999999999995
ADEMIR MARTINS DA SILVA,ADEMIR MARTINS DA SILVA,17824.99999999999
ANDRÉ DOS SANTOS FIUZA,ANDRÉ DOS SANTOS FIUZA,749.9999999999998
PAULO CESAR PAES GUIMARÃES,PAULO CESAR PAES GUIMARÃES,470.99999999999983
CARLOS DAVID SION,CARLOS DAVID SION,696.0000000000001
SERGIO ROBERTO MONTEIRO ALVES,SERGIO ROBERTO MONTEIRO ALVES,387.00000000000006
DIEGO BISSOLLOTTI GASQUES,DIEGO BISSOLLOTTI GASQUES,4946.999999999999
IVO TOMÉ DA SILVA,IVO TOMÉ DA SILVA,201.00000000000006
PÂMELA STOPPA DE MOURA MEDEIROS,PÂMELA STOPPA DE MOURA MEDEIROS,364.9999999999999
MILTON GIL FERREIRA E SILVA,MILTON GIL FERREIRA E SILVA,600.0
MARCELO CHI WANG SIU,MARCELO CHI WANG SIU,105.99999999999996
JEOVANE DA SILVA LOMEU,JEOVANE DA SILVA LOMEU,0.0
ISAMAR MELLO GUIMARÃES,ISAMAR MELLO GUIMARÃES,696.0000000000001
FABIANO ANTONIO VIVALDI JACOB,FABIANO ANTONIO VIVALDI JACOB,0.0
CYRO SILVA DUARTE,CYRO SILVA DUARTE,930.9999999999998
ARILDO MENDES DE OLIVEIRA,ARILDO MENDES DE OLIVEIRA,4346.000000000001
THIAGO DA MATA SANTANA DA SILVA,THIAGO DA MATA SANTANA DA SILVA,262.00000000000006
MARCELO DE SA BORGES,MARCELO DE SA BORGES,2947.0
ROGERIO PERPETUO VIEIRA,ROGERIO PERPETUO VIEIRA,1120.0
LENINE RODRIGUES LEMOS,LENINE RODRIGUES LEMOS,14982.999999999989
ALMIR SOARES DE GOIS,ALMIR SOARES DE GOIS,373.0000000000001
MARIO JORGE JUNQUEIRA DE MALAFAIA,MARIO JORGE JUNQUEIRA DE MALAFAIA,4157.999999999996
LUCIO DE ARRUDA CABRAL FILHO,LUCIO DE ARRUDA CABRAL FILHO,3723.9999999999977
ROMULO GENTIL,ROMULO GENTIL,1040.0000000000005
LUIZ FERNANDO DE OLIVEIRA PEDRA,LUIZ FERNANDO DE OLIVEIRA PEDRA,20115.99999999999
RONEI DE OLIVEIRA ROSA,RONEI DE OLIVEIRA ROSA,1084.0000000000002
VILMA DE FREITAS PEREIRA,VILMA DE FREITAS PEREIRA,3496.0000000000014
NELSON ARISTEU CAMINADA SABRA,NELSON ARISTEU CAMINADA SABRA,16015.000000000004
MARCELO FAUSTO DOS SANTOS,MARCELO FAUSTO DOS SANTOS,0.0
WAGNER DIAS BASTOS,WAGNER DIAS BASTOS,22777.999999999996
FRANKLIN DE ALMEIDA PALMEIRA,FRANKLIN DE ALMEIDA PALMEIRA,629.9999999999998
LUCIA MARIA LOPES,LUCIA MARIA LOPES,347.00000000000006
MARCIA CRISTINA GARCIA PEREIRA,MARCIA CRISTINA GARCIA PEREIRA,2497.9999999999995
ROSEMARI ATIE DE CARVALHO,ROSEMARI ATIE DE CARVALHO,649.9999999999998
MARIA HELENA VIEIRA MARTINS,MARIA HELENA VIEIRA MARTINS,290.0000000000001
CARLA RODRIGUES RUAS,CARLA RODRIGUES RUAS,107.00000000000003
JORGE ROSA DA SILVA,JORGE ROSA DA SILVA,0.0
JOSÉ RODRIGO FERNANDES SANTIAGO,JOSÉ RODRIGO FERNANDES SANTIAGO,1375.9999999999993
MARCELO VIVIANI GONÇALVES,MARCELO VIVIANI GONÇALVES,47369.99999999997
ALBERTO ELY BRIZOLA DA SILVA,ALBERTO ELY BRIZOLA DA SILVA,10039.00000000001
CARLOS DAUDT BRIZOLA,CARLOS DAUDT BRIZOLA,23719.999999999993
CARLOS JESUS ONTIVEROS GUARDIA,CARLOS JESUS ONTIVEROS GUARDIA,0.0
EDELZUITA DE LOURDES SANTOS DE OLIVEIRA,EDELZUITA DE LOURDES SANTOS DE OLIVEIRA,0.0
ELIAS RIBEIRO MARTINS,ELIAS RIBEIRO MARTINS,1063.9999999999995
EVERTON DA CONCEIÇÃO GOMES,EVERTON DA CONCEIÇÃO GOMES,5011.000000000001
MARIA DE ALBUQUERQUE SANTOS,MARIA DE ALBUQUERQUE SANTOS,771.0000000000002
MARIA PERPETUA DE ALMEIDA,MARIA PERPETUA DE ALMEIDA,417.9999999999999
NEIDE MARIA NERES TINOCO,NEIDE MARIA NERES TINOCO,0.0
NEISE ANGELICA SANTOS AMORIM DE FREITAS,NEISE ANGELICA SANTOS AMORIM DE FREITAS,704.9999999999999
PAULA GUERRA CARVALHO,PAULA GUERRA CARVALHO,456.00000000000017
SEBASTIÃO LELIS FELINTRO,SEBASTIÃO LELIS FELINTRO,306.9999999999999
EDUARDO DA SILVA FERREIRA,EDUARDO DA SILVA FERREIRA,7608.999999999996
JOSUE EBENEZER DE SOUZA SOARES,JOSUE EBENEZER DE SOUZA SOARES,3208.000000000002
MARIA APARECIDA PANISSET,MARIA APARECIDA PANISSET,0.0
MERALDO HULPAN PEREIRA,MERALDO HULPAN PEREIRA,690.0000000000002
ADALBERTO DE AZEVEDO PINTO,ADALBERTO DE AZEVEDO PINTO,684.0000000000002
ALEXANDRE VALLE CARDOSO,ALEXANDRE VALLE CARDOSO,26526.000000000015
ANGELO LUIZ BAPTISTA RAMOS,ANGELO LUIZ BAPTISTA RAMOS,5314.999999999998
DILCIMAR DE SOUZA,DILCIMAR DE SOUZA,386.00000000000006
ELOIR PAULO FERREIRA DE MELO,ELOIR PAULO FERREIRA DE MELO,322.9999999999999
EVALCIR SANTOS DA SILVA,EVALCIR SANTOS DA SILVA,1711.9999999999995
FABRICIO LIRIO RODRIGUES,FABRICIO LIRIO RODRIGUES,4164.000000000002
FERNANDO JOSE DA SILVA,FERNANDO JOSE DA SILVA,0.0
JORGE TIAGO DE OLIVEIRA,JORGE TIAGO DE OLIVEIRA,1254.9999999999998
SEBASTIÃO FERREIRA DA SILVA,SEBASTIÃO FERREIRA DA SILVA,229.99999999999994
LEANDRO MOREIRA DOS SANTOS,LEANDRO MOREIRA DOS SANTOS,377.0000000000001
MARCELO ABAS MUSAUER,MARCELO ABAS MUSAUER,68.00000000000001
MARGARETE MENDES DA SILVA,MARGARETE MENDES DA SILVA,290.0000000000001
PEDRO GARCIA CARMONA,PEDRO GARCIA CARMONA,2151.0000000000005
GEOVANE ABREU DE MÉLO,GEOVANE ABREU DE MÉLO,421.0000000000001
JOSÉ DA PAIXÃO REIS DUALIBI,JOSÉ DA PAIXÃO REIS DUALIBI,163.00000000000006
TAMIRIS FRANCO DE CAMPOS,TAMIRIS FRANCO DE CAMPOS,42.99999999999999
ABILIO MACIEL DA SILVA FILHO,ABILIO MACIEL DA SILVA FILHO,11566.000000000004
ADALMIR D'AGUILA DE SOUZA,ADALMIR D'AGUILA DE SOUZA,3161.999999999998
ANDRE LUIS DE OLIVEIRA CRISTINO,ANDRE LUIS DE OLIVEIRA CRISTINO,2090.999999999999
BRUNO PAES FERRARI,BRUNO PAES FERRARI,1015.0000000000002
CELSO PESSOA MENDES,CELSO PESSOA MENDES,1498.0
CRISTIANO AFRA DE CARVALHO,CRISTIANO AFRA DE CARVALHO,1958.9999999999995
CRISTIANO JOSÉ RODRIGUES DE SOUZA,CRISTIANO JOSÉ RODRIGUES DE SOUZA,14439.000000000013
DIVA GOMES DA SILVA,DIVA GOMES DA SILVA,2295.999999999999
EDILANE REIS DA CRUZ SILVA,EDILANE REIS DA CRUZ SILVA,145.99999999999997
ELIAS MORAIS JUNIOR,ELIAS MORAIS JUNIOR,1039.0
FABIO ALEXANDRE SIMÕES LEITE,FABIO ALEXANDRE SIMÕES LEITE,9256.000000000002
GERSON DA SILVA PAULO,GERSON DA SILVA PAULO,3379.999999999999
JOSE CARLOS FERREIRA REIS,JOSE CARLOS FERREIRA REIS,1110.0000000000005
JOSE GOMES DE MEDEIROS NETO,JOSE GOMES DE MEDEIROS NETO,424.00000000000017
JOSE MARIO DE OLIVEIRA BARROS,JOSE MARIO DE OLIVEIRA BARROS,807.9999999999997
LETÍCIA ALVES PEREIRA ENTRAGO,LETÍCIA ALVES PEREIRA ENTRAGO,12471.000000000004
LUIS ROBERTO DE SOUZA PEREIRA,LUIS ROBERTO DE SOUZA PEREIRA,1428.0
LUIZ CARLOS MARTINS FREITAS,LUIZ CARLOS MARTINS FREITAS,1824.0000000000002
MARCELO DO NASCIMENTO,MARCELO DO NASCIMENTO,16119.99999999999
MARCO ANTONIO MORAES GONÇALVES,MARCO ANTONIO MORAES GONÇALVES,2841.0
PAULO CESAR FERREIRA DE SANT'ANA,PAULO CESAR FERREIRA DE SANT'ANA,514.0000000000001
PAULO ROBERTO TAVARES LOBATO,PAULO ROBERTO TAVARES LOBATO,849.0000000000003
RICARDO BARBOSA DE MIRANDA,RICARDO BARBOSA DE MIRANDA,1438.0
ROBERTO SOUZA DA SILVA,ROBERTO SOUZA DA SILVA,0.0
ROGERIO AMORIM DA SILVA,ROGERIO AMORIM DA SILVA,1137.9999999999998
THIAGO GOMES MAESTRELLO,THIAGO GOMES MAESTRELLO,315.9999999999999
TIAGO NUNES DA CUNHA FILHO,TIAGO NUNES DA CUNHA FILHO,3797.0
VALDIR VIRGENS PEREIRA,VALDIR VIRGENS PEREIRA,8403.000000000002
JEFERSON BARROS DA SILVA,JEFERSON BARROS DA SILVA,0.0
VERONICA CHAVES DE CARVALHO COSTA,VERONICA CHAVES DE CARVALHO COSTA,24002.999999999978
JOSIAS DA SILVA MOREIRA,JOSIAS DA SILVA MOREIRA,282.0
ROBERTO ANDERSON DE MIRANDA MAGALHÃES,ROBERTO ANDERSON DE MIRANDA MAGALHÃES,0.0
CARLA MEDEIROS,CARLA MEDEIROS,459.0000000000001
MARCO ANTONIO DE BARCELOS ANDRADE,MARCO ANTONIO DE BARCELOS ANDRADE,1106.0000000000002
PAULO ALVES DOS SANTOS,PAULO ALVES DOS SANTOS,803.0000000000001
MARCELO DOS SANTOS MONTEIRO,MARCELO DOS SANTOS MONTEIRO,2545.9999999999995
EURICO PINHEIRO BERNARDES JUNIOR,EURICO PINHEIRO BERNARDES JUNIOR,19478.99999999999
JOSE CARLOS FEITOSA FRAGA,JOSE CARLOS FEITOSA FRAGA,1264.0000000000002
MONICA TERESA GREGÓRIO DE ARAGON MONTILLO,MONICA TERESA GREGÓRIO DE ARAGON MONTILLO,698.9999999999998
MARCELO RODRIGUES PEREIRA,MARCELO RODRIGUES PEREIRA,2023.9999999999995
ROBERTO DA SILVA SALES,ROBERTO DA SILVA SALES,124087.00000000001
FERNANDO LEITE SIQUEIRA,FERNANDO LEITE SIQUEIRA,0.0
GUTEMBERG CARDOSO DOS SANTOS,GUTEMBERG CARDOSO DOS SANTOS,1272.0000000000005
ROBSON DE ALCÂNTARA COELHO,ROBSON DE ALCÂNTARA COELHO,459.0000000000001
JULIA DUPPRE DE ABREU,JULIA DUPPRE DE ABREU,1771.0000000000005
THAIZE OLIVEIRA SILVA,THAIZE OLIVEIRA SILVA,35.99999999999999
IVANILDO PEREIRA LIMA,IVANILDO PEREIRA LIMA,711.0
ESTANISLANE RODRIGUES DOS ANJOS,ESTANISLANE RODRIGUES DOS ANJOS,37.99999999999999
HELIO FERNANDO BARBOSA LOPES,HELIO FERNANDO BARBOSA LOPES,0.0
GILSON BESERRA DA SILVA,GILSON BESERRA DA SILVA,2304.0000000000005
PAULO RAMOS DO NASCIMENTO,PAULO RAMOS DO NASCIMENTO,449.00000000000006
JOSE LINS CERQUEIRA,JOSE LINS CERQUEIRA,1640.9999999999995
SIRLEI MARIA HOFFMANN,SIRLEI MARIA HOFFMANN,112.00000000000003
CARMEM BEATRIZ MONTEIRO DE BARROS SANTOS,CARMEM BEATRIZ MONTEIRO DE BARROS SANTOS,219.00000000000009
JOSÉ GUIMARAES SALVADOR,JOSÉ GUIMARAES SALVADOR,16191.000000000011
LUIZ ANTONIO DA SILVA VALENTE JUNIOR,LUIZ ANTONIO DA SILVA VALENTE JUNIOR,3060.999999999998
MAURICIO DA CONCEIÇÃO BOYD,MAURICIO DA CONCEIÇÃO BOYD,434.99999999999994
DANIELLE KRISTINE LINHARES DE ALMEIDA,DANIELLE KRISTINE LINHARES DE ALMEIDA,155.0
DILVA GOMES DE CARVALHO,DILVA GOMES DE CARVALHO,424.00000000000017
EDNA MARIA SOUZA DA SILVA DOS SANTOS,EDNA MARIA SOUZA DA SILVA DOS SANTOS,645.0
JAQUELINE GUILHERME DA SILVA,JAQUELINE GUILHERME DA SILVA,244.0000000000001
VALERIA FARIAS BUSSAD PIRES,VALERIA FARIAS BUSSAD PIRES,2429.9999999999995
DORCILIA MARIA ALVES MOREIRA,DORCILIA MARIA ALVES MOREIRA,288.99999999999994
JOÃO CARLOS CORVETA JUNIOR,JOÃO CARLOS CORVETA JUNIOR,462.0
ALCIR MENEZES,ALCIR MENEZES,623.9999999999998
CARLOS AUGUSTO DE MIRANDA PAES,CARLOS AUGUSTO DE MIRANDA PAES,519.0
GUILHERME JOSE PEREIRA DO NASCIMENTO,GUILHERME JOSE PEREIRA DO NASCIMENTO,294.0000000000001
RODRIGO DE BOROBIA PIRES GONÇALVES,RODRIGO DE BOROBIA PIRES GONÇALVES,579.9999999999998
DENILSON ALVES PASSOS,DENILSON ALVES PASSOS,467.9999999999999
MARIA DA GLORIA BATISTA DOS SANTOS,MARIA DA GLORIA BATISTA DOS SANTOS,0.0
ERIVALDO PEREIRA ALVES,ERIVALDO PEREIRA ALVES,368.9999999999999
BELCHIOR MEDEIROS,BELCHIOR MEDEIROS,1275.0
PAULO MARTINS DE MELO,PAULO MARTINS DE MELO,1217.0000000000002
JUARY LUÍS CHAGAS,JUARY LUÍS CHAGAS,1360.9999999999998
MARIA GESSICA REGIS PINHEIRO,MARIA GESSICA REGIS PINHEIRO,6172.999999999996
LUCIANA LIMA DA SILVA,LUCIANA LIMA DA SILVA,1293.9999999999995
WALMIR SORIANO PEREIRA,WALMIR SORIANO PEREIRA,648.9999999999999
SANDRO TOMAZ DE OLIVEIRA,SANDRO TOMAZ DE OLIVEIRA,927.0000000000001
MARCOS DE MACÊDO TINÔCO,MARCOS DE MACÊDO TINÔCO,1774.0000000000005
EDNARDO BERNARDINO RODRIGUES LOPES,EDNARDO BERNARDINO RODRIGUES LOPES,2161.999999999999
JOÃO MARIA DOS SANTOS,JOÃO MARIA DOS SANTOS,537.0
RÔMULO ESTÂNRLEY SOUZA DE MEDEIROS,RÔMULO ESTÂNRLEY SOUZA DE MEDEIROS,1063.0000000000002
HOZANA LUIZ BARAUNA,HOZANA LUIZ BARAUNA,533.0000000000001
JOSE CARLOS DE SANTANA CAMARA,JOSE CARLOS DE SANTANA CAMARA,1786.9999999999993
PAULO ROBERTO XAVIER DA SILVA,PAULO ROBERTO XAVIER DA SILVA,1137.9999999999998
SERGIO MENEZES PASTEL,SERGIO MENEZES PASTEL,3512.0000000000005
WALTER PEREIRA ALVES,WALTER PEREIRA ALVES,191064.0
ANTÔNIO JÁCOME DE LIMA JUNIOR,ANTÔNIO JÁCOME DE LIMA JUNIOR,71555.0
ZENAIDE MAIA CALADO PEREIRA DOS SANTOS,ZENAIDE MAIA CALADO PEREIRA DOS SANTOS,134588.0000000001
FELIPE CATALÃO MAIA,FELIPE CATALÃO MAIA,113722.00000000003
MARIA DE FATIMA ROSADO NOGUEIRA,MARIA DE FATIMA ROSADO NOGUEIRA,33130.0
ROGÉRIO SIMONETTI MARINHO,ROGÉRIO SIMONETTI MARINHO,81534.0
SANDRA MARIA DA ESCÓSSIA ROSADO,SANDRA MARIA DA ESCÓSSIA ROSADO,51611.99999999997
CARLOS ALBERTO MATIAS DE LIMA,CARLOS ALBERTO MATIAS DE LIMA,2008.000000000001
PAULO WAGNER LEITE DANTAS,PAULO WAGNER LEITE DANTAS,5984.999999999995
ABIDENE SALUSTIANO DA SILVA,ABIDENE SALUSTIANO DA SILVA,4564.999999999999
JOANILSON DE PAULA RÊGO,JOANILSON DE PAULA RÊGO,7614.999999999999
MARCOS ANTONIO RIBEIRO BARACHO,MARCOS ANTONIO RIBEIRO BARACHO,645.0
SAVIO XIMENES HACKRADT,SAVIO XIMENES HACKRADT,43363.00000000004
VERA LUCIA DA SILVA,VERA LUCIA DA SILVA,2322.9999999999995
ABRAÃO LINCOLN FERREIRA DA CRUZ,ABRAÃO LINCOLN FERREIRA DA CRUZ,63371.000000000015
ANTONIO FERREIRA DE LIMA JÚNIOR,ANTONIO FERREIRA DE LIMA JÚNIOR,526.0000000000001
DEBORAH VITORIA XAVIER RAMOS,DEBORAH VITORIA XAVIER RAMOS,1511.9999999999998
RAFAEL HUETE DA MOTTA,RAFAEL HUETE DA MOTTA,176239.00000000006
ELIU LUIZ DE OLIVEIRA,ELIU LUIZ DE OLIVEIRA,2986.999999999998
RIVALDO FELIX DE LIMA,RIVALDO FELIX DE LIMA,0.0
CICERO VALE DA SILVA,CICERO VALE DA SILVA,20312.999999999985
SEVERINA RAMOS DA CUNHA,SEVERINA RAMOS DA CUNHA,236.00000000000009
VANTUIL JOSÉ CARVALHO DE OLIVEIRA,VANTUIL JOSÉ CARVALHO DE OLIVEIRA,1747.0
JOSE WELLINGTON BARRETO,JOSE WELLINGTON BARRETO,2361.0
RILYONALDO JAERDSON FERREIRA MARQUES,RILYONALDO JAERDSON FERREIRA MARQUES,294.0000000000001
HUMBERTO MAURICIO DA SILVA,HUMBERTO MAURICIO DA SILVA,846.0000000000003
REVIL ALVES DOS SANTOS,REVIL ALVES DOS SANTOS,173.0
JOSE DE BRITO SOBRINHO,JOSE DE BRITO SOBRINHO,493.00000000000017
FÁBIO SALUSTINO MESQUITA DE FARIA,FÁBIO SALUSTINO MESQUITA DE FARIA,166427.00000000012
HERONIDES MANGABEIRA DE ARAUJO JUNIOR,HERONIDES MANGABEIRA DE ARAUJO JUNIOR,4533.999999999999
GIOVANI RODRIGUES JUNIOR,GIOVANI RODRIGUES JUNIOR,10715.000000000002
EDNA REGIA SALES PINHEIRO,EDNA REGIA SALES PINHEIRO,155.0
FRANCISCA MARILIA SOARES DA SILVA,FRANCISCA MARILIA SOARES DA SILVA,109.99999999999997
HELENEIDE PINHEIRO DE AMORIM,HELENEIDE PINHEIRO DE AMORIM,2796.999999999999
RICARDO MENDONCA FERNANDES,RICARDO MENDONCA FERNANDES,5397.000000000001
RAIMUNDO ANTUNES DE MIRANDA,RAIMUNDO ANTUNES DE MIRANDA,4909.0
RICARDO WAGNER MARTINS CRUZ,RICARDO WAGNER MARTINS CRUZ,3517.0000000000027
ALDO TORQUATO DA SILVA,ALDO TORQUATO DA SILVA,4170.999999999998
CARLOS ALBERTO FREIRE MEDEIROS,CARLOS ALBERTO FREIRE MEDEIROS,11857.999999999993
ERALDO DANIEL DE PAIVA,ERALDO DANIEL DE PAIVA,17450.0
HUGO MANSO JUNIOR,HUGO MANSO JUNIOR,25767.00000000002
JOSE ADRIANO DE SOUZA GADELHA,JOSE ADRIANO DE SOUZA GADELHA,34727.00000000002
VALMIR ALVES DA SILVA,VALMIR ALVES DA SILVA,11815.999999999995
ALEXANDRE CAVALCANTI BARRETTO FERREIRA,ALEXANDRE CAVALCANTI BARRETTO FERREIRA,3119.999999999998
SABRINA BERNARDINO SANTANA,SABRINA BERNARDINO SANTANA,889.0
VITAL NOGUEIRA DE SOUZA,VITAL NOGUEIRA DE SOUZA,2728.000000000001
WANGLE ALVES DOS SANTOS,WANGLE ALVES DOS SANTOS,671.0
LUIZ GONZAGA DE PONTES LUCENA,LUIZ GONZAGA DE PONTES LUCENA,21787.000000000007
CARLOS ALBERTO DE SOUSA ROSADO SEGUNDO,CARLOS ALBERTO DE SOUSA ROSADO SEGUNDO,64444.99999999998
GERSON LUIS ROLIM,GERSON LUIS ROLIM,166.00000000000006
ALEXSANDER FRAGA DA SILVA,ALEXSANDER FRAGA DA SILVA,3302.999999999999
ANTONIO ARLAN BRUM NUNES,ANTONIO ARLAN BRUM NUNES,2615.9999999999995
BERNADETE DE LOURDES RODRIGUES DE MENEZES,BERNADETE DE LOURDES RODRIGUES DE MENEZES,2691.9999999999995
BERNARDO ALVES CORREA,BERNARDO ALVES CORREA,11763.000000000007
CELSO DALBERTO,CELSO DALBERTO,1270.0000000000002
CLAUDIOMIRO LOPES PEREIRA,CLAUDIOMIRO LOPES PEREIRA,276.0
DELCI BENITES,DELCI BENITES,283.00000000000006
ELIANE CARMANIM LIMA,ELIANE CARMANIM LIMA,1543.0000000000005
FABIAN TUBINO ROCHA,FABIAN TUBINO ROCHA,308.0000000000001
JOAO AIMORE IDEARTE,JOAO AIMORE IDEARTE,333.99999999999994
JOAO EZEQUIEL MENDONCA DA SILVA,JOAO EZEQUIEL MENDONCA DA SILVA,774.0000000000002
JORGE LUIS DOS SANTOS CASTRO,JORGE LUIS DOS SANTOS CASTRO,728.0000000000001
LUAN DIEGO BADIA,LUAN DIEGO BADIA,3609.9999999999986
LUCAS BONI MAROSTICA,LUCAS BONI MAROSTICA,5805.999999999997
LUIZ ERNESTO MATTE,LUIZ ERNESTO MATTE,355.9999999999999
MARIA IZOLETE DA CUNHA KINAST,MARIA IZOLETE DA CUNHA KINAST,151.99999999999997
MARIO FERNANDO ANTONIO DA SILVA,MARIO FERNANDO ANTONIO DA SILVA,485.99999999999994
MARNE ANTUNES DA PORCIUNCULA,MARNE ANTUNES DA PORCIUNCULA,93.0
OZEIAS ALVES PEREIRA,OZEIAS ALVES PEREIRA,992.0000000000003
PAULA FERREIRA ALVES,PAULA FERREIRA ALVES,1563.9999999999998
PAULO GIDEAO DE SOUZA,PAULO GIDEAO DE SOUZA,283.00000000000006
SONIA RECHDEN CIARLO,SONIA RECHDEN CIARLO,505.0000000000001
